This file saves data from the most recent trajectory.
x_nom_vel,y_nom_vel,z_nom_vel,roll_nom_vel,pitch_nom_vel,yaw_nom_vel,x_compl_vel,y_compl_vel,z_compl_vel,roll_compl_vel,pitch_compl_vel,yaw_compl_vel,Fx,Fy,Fz,Tx,Ty,Tz
-0.006199,-0.001169,0.002457,0.005537,0.011866,0.002167,-0.006210,0.000754,0.002457,0.005537,0.011866,0.002167,-9.767240,-11.601864,-7.191339,-0.570597,-1.847596,1.102045,
-0.006214,-0.001173,0.002472,0.005547,0.011914,0.002193,-0.006259,0.000771,0.002472,0.005547,0.011914,0.002193,-5.933927,-7.712646,-7.260035,-0.509616,-1.527220,0.347906,
-0.006229,-0.001177,0.002487,0.005557,0.011963,0.002219,-0.006311,0.000779,0.002487,0.005557,0.011963,0.002219,-7.228582,-9.229846,-6.941389,-0.465383,-1.576269,0.858800,
-0.006244,-0.001181,0.002502,0.005567,0.012011,0.002245,-0.006351,0.000781,0.002502,0.005567,0.012011,0.002245,-6.691926,-8.925030,-6.912106,-0.504466,-1.605341,0.901013,
-0.006259,-0.001185,0.002517,0.005577,0.012059,0.002271,-0.006381,0.000778,0.002517,0.005577,0.012059,0.002271,-6.595386,-8.129187,-6.568921,-0.437877,-1.503257,0.836473,
-0.006274,-0.001189,0.002532,0.005587,0.012107,0.002296,-0.006403,0.000773,0.002532,0.005587,0.012107,0.002296,-7.255686,-8.386219,-6.384267,-0.451616,-1.594573,1.099915,
-0.006290,-0.001193,0.002547,0.005597,0.012155,0.002322,-0.006419,0.000767,0.002547,0.005597,0.012155,0.002322,-7.255686,-8.386219,-6.384267,-0.451616,-1.594573,1.099915,
-0.006305,-0.001196,0.002562,0.005607,0.012204,0.002348,-0.006431,0.000760,0.002562,0.005607,0.012204,0.002348,-7.255686,-8.386219,-6.384267,-0.451616,-1.594573,1.099915,
-0.006320,-0.001200,0.002577,0.005617,0.012252,0.002374,-0.006438,0.000753,0.002577,0.005617,0.012252,0.002374,-7.255686,-8.386219,-6.384267,-0.451616,-1.594573,1.099915,
-0.006335,-0.001204,0.002592,0.005626,0.012300,0.002399,-0.006444,0.000744,0.002592,0.005626,0.012300,0.002399,-7.255686,-8.386219,-6.384267,-0.451616,-1.594573,1.099915,
-0.006350,-0.001208,0.002606,0.005636,0.012348,0.002425,-0.006448,0.000736,0.002606,0.005636,0.012348,0.002425,-7.255686,-8.386219,-6.384267,-0.451616,-1.594573,1.099915,
-0.006365,-0.001212,0.002621,0.005645,0.012396,0.002450,-0.006451,0.000728,0.002621,0.005645,0.012396,0.002450,-7.255686,-8.386219,-6.384267,-0.451616,-1.594573,1.099915,
-0.006380,-0.001216,0.002636,0.005655,0.012443,0.002476,-0.006455,0.000720,0.002636,0.005655,0.012443,0.002476,-7.255686,-8.386219,-6.384267,-0.451616,-1.594573,1.099915,
-0.006395,-0.001220,0.002651,0.005664,0.012491,0.002501,-0.006458,0.000712,0.002651,0.005664,0.012491,0.002501,-7.255686,-8.386219,-6.384267,-0.451616,-1.594573,1.099915,
-0.006410,-0.001223,0.002666,0.005673,0.012539,0.002526,-0.006462,0.000705,0.002666,0.005673,0.012539,0.002526,-7.255686,-8.386219,-6.384267,-0.451616,-1.594573,1.099915,
-0.006425,-0.001227,0.002681,0.005682,0.012587,0.002552,-0.006467,0.000698,0.002681,0.005682,0.012587,0.002552,-7.255686,-8.386219,-6.384267,-0.451616,-1.594573,1.099915,
-0.006440,-0.001231,0.002696,0.005691,0.012635,0.002577,-0.006473,0.000692,0.002696,0.005691,0.012635,0.002577,-7.255686,-8.386219,-6.384267,-0.451616,-1.594573,1.099915,
-0.006455,-0.001235,0.002711,0.005700,0.012682,0.002602,-0.006481,0.000686,0.002711,0.005700,0.012682,0.002602,-7.255686,-8.386219,-6.384267,-0.451616,-1.594573,1.099915,
-0.006471,-0.001239,0.002726,0.005709,0.012730,0.002627,-0.006489,0.000680,0.002726,0.005709,0.012730,0.002627,-7.255686,-8.386219,-6.384267,-0.451616,-1.594573,1.099915,
-0.006486,-0.001242,0.002740,0.005718,0.012777,0.002652,-0.006498,0.000675,0.002740,0.005718,0.012777,0.002652,-7.255686,-8.386219,-6.384267,-0.451616,-1.594573,1.099915,
-0.006501,-0.001246,0.002755,0.005727,0.012825,0.002677,-0.006508,0.000670,0.002755,0.005727,0.012825,0.002677,-7.255686,-8.386219,-6.384267,-0.451616,-1.594573,1.099915,
-0.006516,-0.001250,0.002770,0.005736,0.012872,0.002702,-0.006519,0.000665,0.002770,0.005736,0.012872,0.002702,-7.255686,-8.386219,-6.384267,-0.451616,-1.594573,1.099915,
-0.006531,-0.001254,0.002785,0.005744,0.012920,0.002727,-0.006531,0.000660,0.002785,0.005744,0.012920,0.002727,-7.255686,-8.386219,-6.384267,-0.451616,-1.594573,1.099915,
-0.006546,-0.001257,0.002800,0.005753,0.012967,0.002752,-0.006544,0.000656,0.002800,0.005753,0.012967,0.002752,-7.255686,-8.386219,-6.384267,-0.451616,-1.594573,1.099915,
-0.006561,-0.001261,0.002814,0.005761,0.013015,0.002777,-0.006557,0.000652,0.002814,0.005761,0.013015,0.002777,-7.255686,-8.386219,-6.384267,-0.451616,-1.594573,1.099915,
-0.006576,-0.001265,0.002829,0.005770,0.013062,0.002801,-0.006571,0.000648,0.002829,0.005770,0.013062,0.002801,-7.255686,-8.386219,-6.384267,-0.451616,-1.594573,1.099915,
-0.006591,-0.001268,0.002844,0.005778,0.013109,0.002826,-0.006586,0.000644,0.002844,0.005778,0.013109,0.002826,-7.255686,-8.386219,-6.384267,-0.451616,-1.594573,1.099915,
-0.006606,-0.001272,0.002859,0.005786,0.013157,0.002851,-0.006600,0.000641,0.002859,0.005786,0.013157,0.002851,-7.255686,-8.386219,-6.384267,-0.451616,-1.594573,1.099915,
-0.006621,-0.001276,0.002873,0.005795,0.013204,0.002875,-0.006615,0.000637,0.002873,0.005795,0.013204,0.002875,-7.255686,-8.386219,-6.384267,-0.451616,-1.594573,1.099915,
-0.006636,-0.001279,0.002888,0.005803,0.013251,0.002900,-0.006642,0.000636,0.002888,0.005803,0.013251,0.002900,-8.615505,-6.665587,-5.333022,-0.159323,-1.575460,3.507406,
-0.006651,-0.001283,0.002903,0.005811,0.013298,0.002924,-0.006699,0.000640,0.002903,0.005811,0.013298,0.002924,-8.384685,-5.897237,-5.511312,-0.169043,-1.610706,3.481349,
-0.006666,-0.001286,0.002918,0.005819,0.013345,0.002949,-0.006777,0.000652,0.002918,0.005819,0.013345,0.002949,-7.863666,-5.533407,-5.503532,-0.182105,-1.647684,3.559740,
-0.006681,-0.001290,0.002932,0.005827,0.013392,0.002973,-0.006847,0.000674,0.002932,0.005827,0.013392,0.002973,-6.730151,-4.218306,-5.227784,-0.153659,-1.431874,3.280637,
-0.006696,-0.001294,0.002947,0.005835,0.013439,0.002997,-0.006897,0.000704,0.002947,0.005835,0.013439,0.002997,-6.611781,-3.810176,-5.742674,-0.198251,-1.636923,3.425317,
-0.006711,-0.001297,0.002962,0.005842,0.013486,0.003022,-0.006932,0.000744,0.002962,0.005842,0.013486,0.003022,-5.657123,-2.745662,-5.284808,-0.125269,-1.401739,3.187227,
-0.006726,-0.001301,0.002976,0.005850,0.013533,0.003046,-0.006954,0.000793,0.002976,0.005850,0.013533,0.003046,-4.994521,-2.121852,-5.266480,-0.211519,-1.500287,3.222422,
-0.006741,-0.001304,0.002991,0.005858,0.013580,0.003070,-0.006967,0.000851,0.002991,0.005858,0.013580,0.003070,-4.023648,-0.706755,-5.264871,-0.089969,-1.316737,2.940923,
-0.006756,-0.001308,0.003006,0.005865,0.013627,0.003094,-0.006972,0.000917,0.003006,0.005865,0.013627,0.003094,-3.556023,-0.295968,-5.217484,-0.170536,-1.406759,2.963394,
-0.006771,-0.001311,0.003020,0.005873,0.013673,0.003118,-0.006973,0.000992,0.003020,0.005873,0.013673,0.003118,-2.571284,0.929535,-5.287510,-0.030075,-1.318160,2.808994,
-0.006786,-0.001315,0.003035,0.005880,0.013720,0.003142,-0.006969,0.001074,0.003035,0.005880,0.013720,0.003142,-2.002637,1.889786,-5.435502,-0.140737,-1.365936,2.656138,
-0.006801,-0.001318,0.003049,0.005888,0.013767,0.003166,-0.006964,0.001163,0.003049,0.005888,0.013767,0.003166,-1.033645,2.455255,-5.439037,-0.028448,-1.338555,2.679905,
-0.006816,-0.001322,0.003064,0.005895,0.013813,0.003190,-0.006959,0.001258,0.003064,0.005895,0.013813,0.003190,0.260070,4.384623,-5.745082,-0.028708,-1.336675,2.432185,
-0.006831,-0.001325,0.003079,0.005902,0.013860,0.003213,-0.006953,0.001359,0.003079,0.005902,0.013860,0.003213,0.260070,4.384623,-5.745082,-0.028708,-1.336675,2.432185,
-0.006846,-0.001329,0.003093,0.005909,0.013907,0.003237,-0.006948,0.001465,0.003093,0.005909,0.013907,0.003237,1.115965,5.611399,-5.583162,-0.074377,-1.211800,2.156691,
-0.006861,-0.001332,0.003108,0.005916,0.013953,0.003261,-0.006945,0.001573,0.003108,0.005916,0.013953,0.003261,1.513159,6.266479,-5.986640,0.001199,-1.339814,2.196633,
-0.006876,-0.001336,0.003122,0.005923,0.014000,0.003284,-0.006943,0.001684,0.003122,0.005923,0.014000,0.003284,2.138835,7.348949,-5.803676,-0.067679,-1.223025,1.950541,
-0.006891,-0.001339,0.003137,0.005930,0.014046,0.003308,-0.006943,0.001798,0.003137,0.005930,0.014046,0.003308,4.817488,10.041997,-6.500813,-0.186214,-1.262477,1.559534,
-0.006906,-0.001342,0.003151,0.005937,0.014092,0.003332,-0.006945,0.001915,0.003151,0.005937,0.014092,0.003332,1.104802,7.044393,-6.142320,-0.240807,-1.453364,2.282618,
-0.006921,-0.001346,0.003166,0.005944,0.014139,0.003355,-0.006948,0.002024,0.003166,0.005944,0.014139,0.003355,-1.845120,5.103674,-5.080377,-0.209429,-1.517372,2.722989,
-0.006936,-0.001349,0.003180,0.005951,0.014185,0.003378,-0.006954,0.002121,0.003180,0.005951,0.014185,0.003378,4.032225,10.815957,-5.637471,-0.177375,-1.167858,1.600717,
-0.006951,-0.001352,0.003195,0.005957,0.014231,0.003402,-0.006961,0.002215,0.003195,0.005957,0.014231,0.003402,1.914256,8.493418,-5.329196,-0.152396,-1.322322,2.147029,
-0.006966,-0.001356,0.003209,0.005964,0.014278,0.003425,-0.006970,0.002306,0.003209,0.005964,0.014278,0.003425,4.584818,10.886137,-6.427624,-0.292356,-1.448068,1.764717,
-0.006981,-0.001359,0.003224,0.005970,0.014324,0.003448,-0.006980,0.002391,0.003224,0.005970,0.014324,0.003448,0.928604,8.137736,-5.997881,-0.304217,-1.549199,2.396665,
-0.006996,-0.001363,0.003238,0.005977,0.014370,0.003472,-0.006992,0.002462,0.003238,0.005977,0.014370,0.003472,-2.685051,5.344022,-5.084005,-0.327989,-1.733314,3.040228,
-0.007011,-0.001366,0.003253,0.005983,0.014416,0.003495,-0.007004,0.002517,0.003253,0.005983,0.014416,0.003495,2.291788,10.451525,-5.111985,-0.296810,-1.302909,1.987617,
-0.007026,-0.001369,0.003267,0.005990,0.014462,0.003518,-0.007017,0.002562,0.003267,0.005990,0.014462,0.003518,0.164510,7.901846,-4.952099,-0.320018,-1.577932,2.653887,
-0.007041,-0.001372,0.003281,0.005996,0.014508,0.003541,-0.007031,0.002600,0.003281,0.005996,0.014508,0.003541,0.164510,7.901846,-4.952099,-0.320018,-1.577932,2.653887,
-0.007056,-0.001376,0.003296,0.006002,0.014554,0.003564,-0.007046,0.002626,0.003296,0.006002,0.014554,0.003564,0.164510,7.901846,-4.952099,-0.320018,-1.577932,2.653887,
-0.007071,-0.001379,0.003310,0.006008,0.014600,0.003587,-0.007061,0.002643,0.003310,0.006008,0.014600,0.003587,0.164510,7.901846,-4.952099,-0.320018,-1.577932,2.653887,
-0.007086,-0.001382,0.003325,0.006014,0.014646,0.003610,-0.007076,0.002653,0.003325,0.006014,0.014646,0.003610,0.164510,7.901846,-4.952099,-0.320018,-1.577932,2.653887,
-0.007101,-0.001386,0.003339,0.006020,0.014692,0.003632,-0.007092,0.002657,0.003339,0.006020,0.014692,0.003632,0.164510,7.901846,-4.952099,-0.320018,-1.577932,2.653887,
-0.007116,-0.001389,0.003353,0.006026,0.014737,0.003655,-0.007107,0.002656,0.003353,0.006026,0.014737,0.003655,0.164510,7.901846,-4.952099,-0.320018,-1.577932,2.653887,
-0.007131,-0.001392,0.003368,0.006032,0.014783,0.003678,-0.007123,0.002651,0.003368,0.006032,0.014783,0.003678,0.164510,7.901846,-4.952099,-0.320018,-1.577932,2.653887,
-0.007146,-0.001395,0.003382,0.006038,0.014829,0.003701,-0.007139,0.002643,0.003382,0.006038,0.014829,0.003701,0.164510,7.901846,-4.952099,-0.320018,-1.577932,2.653887,
-0.007160,-0.001398,0.003396,0.006043,0.014874,0.003723,-0.007155,0.002634,0.003396,0.006043,0.014874,0.003723,0.164510,7.901846,-4.952099,-0.320018,-1.577932,2.653887,
-0.007175,-0.001402,0.003411,0.006049,0.014920,0.003746,-0.007171,0.002623,0.003411,0.006049,0.014920,0.003746,0.164510,7.901846,-4.952099,-0.320018,-1.577932,2.653887,
-0.007190,-0.001405,0.003425,0.006054,0.014966,0.003768,-0.007186,0.002611,0.003425,0.006054,0.014966,0.003768,0.164510,7.901846,-4.952099,-0.320018,-1.577932,2.653887,
-0.007205,-0.001408,0.003439,0.006060,0.015011,0.003791,-0.007202,0.002600,0.003439,0.006060,0.015011,0.003791,0.164510,7.901846,-4.952099,-0.320018,-1.577932,2.653887,
-0.007220,-0.001411,0.003454,0.006065,0.015057,0.003813,-0.007218,0.002588,0.003454,0.006065,0.015057,0.003813,0.164510,7.901846,-4.952099,-0.320018,-1.577932,2.653887,
-0.007235,-0.001414,0.003468,0.006071,0.015102,0.003835,-0.007233,0.002577,0.003468,0.006071,0.015102,0.003835,0.164510,7.901846,-4.952099,-0.320018,-1.577932,2.653887,
-0.007250,-0.001417,0.003482,0.006076,0.015147,0.003858,-0.007249,0.002566,0.003482,0.006076,0.015147,0.003858,0.164510,7.901846,-4.952099,-0.320018,-1.577932,2.653887,
-0.007265,-0.001420,0.003496,0.006081,0.015193,0.003880,-0.007264,0.002556,0.003496,0.006081,0.015193,0.003880,0.164510,7.901846,-4.952099,-0.320018,-1.577932,2.653887,
-0.007280,-0.001424,0.003511,0.006087,0.015238,0.003902,-0.007279,0.002547,0.003511,0.006087,0.015238,0.003902,0.164510,7.901846,-4.952099,-0.320018,-1.577932,2.653887,
-0.007295,-0.001427,0.003525,0.006092,0.015283,0.003924,-0.007294,0.002539,0.003525,0.006092,0.015283,0.003924,0.164510,7.901846,-4.952099,-0.320018,-1.577932,2.653887,
-0.007309,-0.001430,0.003539,0.006097,0.015329,0.003946,-0.007309,0.002531,0.003539,0.006097,0.015329,0.003946,0.164510,7.901846,-4.952099,-0.320018,-1.577932,2.653887,
-0.007324,-0.001433,0.003553,0.006102,0.015374,0.003968,-0.007324,0.002525,0.003553,0.006102,0.015374,0.003968,0.164510,7.901846,-4.952099,-0.320018,-1.577932,2.653887,
-0.007339,-0.001436,0.003567,0.006107,0.015419,0.003990,-0.007339,0.002519,0.003567,0.006107,0.015419,0.003990,0.164510,7.901846,-4.952099,-0.320018,-1.577932,2.653887,
-0.007354,-0.001439,0.003582,0.006111,0.015464,0.004012,-0.007354,0.002513,0.003582,0.006111,0.015464,0.004012,0.164510,7.901846,-4.952099,-0.320018,-1.577932,2.653887,
-0.007369,-0.001442,0.003596,0.006116,0.015509,0.004034,-0.007369,0.002508,0.003596,0.006116,0.015509,0.004034,0.164510,7.901846,-4.952099,-0.320018,-1.577932,2.653887,
-0.007384,-0.001445,0.003610,0.006121,0.015554,0.004056,-0.007399,0.002500,0.003610,0.006121,0.015554,0.004056,-11.680990,4.168009,-3.790166,-0.181539,-2.200041,5.636068,
-0.007399,-0.001448,0.003624,0.006126,0.015599,0.004078,-0.007468,0.002481,0.003624,0.006126,0.015599,0.004078,-11.699387,4.484107,-3.974466,-0.151648,-2.182376,5.890207,
-0.007413,-0.001451,0.003638,0.006130,0.015644,0.004099,-0.007580,0.002452,0.003638,0.006130,0.015644,0.004099,-12.152045,4.323369,-3.796071,-0.130895,-2.123880,6.183557,
-0.007428,-0.001454,0.003652,0.006135,0.015689,0.004121,-0.007722,0.002415,0.003652,0.006135,0.015689,0.004121,-12.211826,4.589424,-3.528106,-0.172517,-1.971446,6.182320,
-0.007443,-0.001457,0.003666,0.006139,0.015734,0.004143,-0.007884,0.002375,0.003666,0.006139,0.015734,0.004143,-12.606000,4.069260,-3.466564,-0.171603,-2.074390,6.470372,
-0.007458,-0.001460,0.003680,0.006144,0.015778,0.004164,-0.008056,0.002332,0.003680,0.006144,0.015778,0.004164,-12.638170,4.587758,-3.501924,-0.145118,-1.967832,6.413594,
-0.007473,-0.001463,0.003695,0.006148,0.015823,0.004186,-0.008231,0.002290,0.003695,0.006148,0.015823,0.004186,-12.669686,4.623949,-3.644897,-0.184299,-2.038294,6.537853,
-0.007488,-0.001466,0.003709,0.006152,0.015868,0.004207,-0.008403,0.002250,0.003709,0.006152,0.015868,0.004207,-12.599709,4.948693,-3.524339,-0.208872,-1.963897,6.539280,
-0.007503,-0.001469,0.003723,0.006156,0.015913,0.004229,-0.008567,0.002215,0.003723,0.006156,0.015913,0.004229,-13.115336,4.942070,-3.763658,-0.149425,-2.013602,6.652494,
-0.007517,-0.001472,0.003737,0.006161,0.015957,0.004250,-0.008722,0.002184,0.003737,0.006161,0.015957,0.004250,-12.798702,5.080922,-3.664023,-0.235945,-2.000149,6.763382,
-0.007532,-0.001474,0.003751,0.006165,0.016002,0.004271,-0.008863,0.002158,0.003751,0.006165,0.016002,0.004271,-12.755256,5.373362,-3.677527,-0.150900,-1.959035,6.759173,
-0.007547,-0.001477,0.003765,0.006169,0.016046,0.004293,-0.008990,0.002137,0.003765,0.006169,0.016046,0.004293,-12.661617,5.520671,-4.102898,-0.158721,-2.059989,6.949954,
-0.007562,-0.001480,0.003779,0.006173,0.016091,0.004314,-0.009101,0.002124,0.003779,0.006173,0.016091,0.004314,-11.837622,6.452967,-3.989591,-0.145592,-1.931560,6.726333,
-0.007577,-0.001483,0.003793,0.006177,0.016135,0.004335,-0.009194,0.002117,0.003793,0.006177,0.016135,0.004335,-11.455103,6.778426,-4.481801,-0.108735,-2.022087,6.878697,
-0.007591,-0.001486,0.003807,0.006180,0.016180,0.004356,-0.009269,0.002120,0.003807,0.006180,0.016180,0.004356,-10.824684,7.720777,-4.559598,-0.148861,-1.941733,6.691368,
-0.007606,-0.001489,0.003821,0.006184,0.016224,0.004377,-0.009325,0.002132,0.003821,0.006184,0.016224,0.004377,-9.986754,8.229048,-4.548500,-0.089301,-1.847775,6.721796,
-0.007621,-0.001492,0.003835,0.006188,0.016268,0.004398,-0.009362,0.002154,0.003835,0.006188,0.016268,0.004398,-9.266111,9.395740,-4.895989,-0.082811,-1.839438,6.535599,
-0.007636,-0.001494,0.003849,0.006192,0.016313,0.004419,-0.009381,0.002187,0.003849,0.006192,0.016313,0.004419,-8.577949,10.006167,-4.884869,-0.107824,-1.726626,6.495044,
-0.007651,-0.001497,0.003863,0.006195,0.016357,0.004440,-0.009373,0.002230,0.003863,0.006195,0.016357,0.004440,-7.433476,11.078843,-5.129186,-0.059278,-1.726289,6.346807,
-0.007665,-0.001500,0.003877,0.006199,0.016401,0.004461,-0.009322,0.002283,0.003877,0.006199,0.016401,0.004461,-6.440956,12.465954,-5.363095,-0.094839,-1.593268,6.118990,
-0.007680,-0.001503,0.003890,0.006202,0.016445,0.004481,-0.009229,0.002348,0.003890,0.006202,0.016445,0.004481,-5.789725,13.081765,-5.777080,-0.043778,-1.697661,6.080958,
-0.007695,-0.001506,0.003904,0.006206,0.016489,0.004502,-0.009109,0.002422,0.003904,0.006206,0.016489,0.004502,-4.847720,14.207267,-5.802252,-0.023278,-1.542914,5.831176,
-0.007710,-0.001508,0.003918,0.006209,0.016533,0.004523,-0.008973,0.002506,0.003918,0.006209,0.016533,0.004523,-4.278844,15.078396,-6.408463,-0.051827,-1.704165,5.780232,
-0.007724,-0.001511,0.003932,0.006212,0.016577,0.004544,-0.008830,0.002597,0.003932,0.006212,0.016577,0.004544,-3.378235,15.961907,-6.375161,0.013054,-1.551492,5.557162,
-0.007739,-0.001514,0.003946,0.006215,0.016621,0.004564,-0.008687,0.002694,0.003946,0.006215,0.016621,0.004564,-3.124038,16.482659,-6.927589,0.032969,-1.736222,5.550166,
-0.007754,-0.001517,0.003960,0.006219,0.016665,0.004585,-0.008550,0.002795,0.003960,0.006219,0.016665,0.004585,-3.124038,16.482659,-6.927589,0.032969,-1.736222,5.550166,
-0.007769,-0.001519,0.003974,0.006222,0.016709,0.004605,-0.008423,0.002895,0.003974,0.006222,0.016709,0.004605,-2.866288,17.166185,-7.280899,0.095838,-1.805866,5.486175,
-0.007783,-0.001522,0.003988,0.006225,0.016753,0.004626,-0.008308,0.002994,0.003988,0.006225,0.016753,0.004626,-3.081217,17.563574,-7.566294,0.069832,-1.857112,5.447846,
-0.007798,-0.001525,0.004001,0.006228,0.016797,0.004646,-0.008206,0.003090,0.004001,0.006228,0.016797,0.004646,-3.645657,17.288246,-7.924937,0.163906,-2.036095,5.548604,
-0.007813,-0.001527,0.004015,0.006231,0.016841,0.004666,-0.008119,0.003179,0.004015,0.006231,0.016841,0.004666,-4.499954,16.731923,-8.001930,0.182595,-2.109569,5.677604,
-0.007828,-0.001530,0.004029,0.006234,0.016884,0.004686,-0.008046,0.003258,0.004029,0.006234,0.016884,0.004686,-5.078640,16.759612,-8.558630,0.193639,-2.318410,5.733720,
-0.007842,-0.001533,0.004043,0.006236,0.016928,0.004707,-0.007988,0.003326,0.004043,0.006236,0.016928,0.004707,-5.845825,16.568498,-8.575551,0.264526,-2.356193,5.771280,
-0.007857,-0.001535,0.004057,0.006239,0.016972,0.004727,-0.007942,0.003382,0.004057,0.006239,0.016972,0.004727,-7.255159,15.514190,-8.765448,0.256551,-2.576740,6.066705,
-0.007872,-0.001538,0.004070,0.006242,0.017015,0.004747,-0.007908,0.003425,0.004070,0.006242,0.017015,0.004747,-8.217951,15.493207,-8.973708,0.290532,-2.626114,6.101978,
-0.007886,-0.001541,0.004084,0.006244,0.017059,0.004767,-0.007897,0.003453,0.004084,0.006244,0.017059,0.004767,-9.388561,14.694285,-9.061744,0.377266,-2.750410,6.286556,
-0.007901,-0.001543,0.004098,0.006247,0.017102,0.004787,-0.007929,0.003467,0.004098,0.006247,0.017102,0.004787,-10.435665,14.171965,-9.163776,0.362988,-2.869496,6.506647,
-0.007916,-0.001546,0.004112,0.006249,0.017146,0.004807,-0.008008,0.003468,0.004112,0.006249,0.017146,0.004807,-11.122741,14.256976,-9.317440,0.454860,-2.911345,6.500121,
-0.007930,-0.001548,0.004125,0.006252,0.017189,0.004827,-0.008124,0.003458,0.004125,0.006252,0.017189,0.004827,-11.899347,13.696298,-9.245198,0.456518,-2.959358,6.669766,
-0.007945,-0.001551,0.004139,0.006254,0.017233,0.004847,-0.008268,0.003439,0.004139,0.006254,0.017233,0.004847,-12.823242,13.596443,-9.492653,0.511010,-3.093872,6.792009,
-0.007960,-0.001554,0.004153,0.006257,0.017276,0.004867,-0.008431,0.003413,0.004153,0.006257,0.017276,0.004867,-12.823242,13.596443,-9.492653,0.511010,-3.093872,6.792009,
-0.007974,-0.001556,0.004166,0.006259,0.017319,0.004886,-0.008605,0.003382,0.004166,0.006259,0.017319,0.004886,-13.283587,13.719759,-9.434965,0.564636,-3.132455,6.824005,
-0.007989,-0.001559,0.004180,0.006261,0.017362,0.004906,-0.008784,0.003349,0.004180,0.006261,0.017362,0.004906,-14.142237,14.103677,-9.606594,0.635549,-3.236726,6.871291,
-0.008004,-0.001561,0.004194,0.006263,0.017406,0.004926,-0.008963,0.003318,0.004194,0.006263,0.017406,0.004926,-14.244754,14.335453,-9.469292,0.670326,-3.267412,6.914665,
-0.008018,-0.001564,0.004207,0.006265,0.017449,0.004945,-0.009137,0.003289,0.004207,0.006265,0.017449,0.004945,-14.445377,14.716574,-9.232999,0.675531,-3.250622,6.872938,
-0.008033,-0.001566,0.004221,0.006267,0.017492,0.004965,-0.009304,0.003265,0.004221,0.006267,0.017492,0.004965,-14.343505,15.504335,-9.249410,0.772937,-3.239669,6.750968,
-0.008048,-0.001569,0.004235,0.006269,0.017535,0.004985,-0.009458,0.003249,0.004235,0.006269,0.017535,0.004985,-14.211999,16.007755,-8.988549,0.756070,-3.260851,6.707333,
-0.008062,-0.001571,0.004248,0.006271,0.017578,0.005004,-0.009599,0.003242,0.004248,0.006271,0.017578,0.005004,-13.921657,16.860350,-8.881104,0.790476,-3.221563,6.571361,
-0.008077,-0.001574,0.004262,0.006273,0.017621,0.005023,-0.009723,0.003244,0.004262,0.006273,0.017621,0.005023,-13.921657,16.860350,-8.881104,0.790476,-3.221563,6.571361,
-0.008092,-0.001576,0.004275,0.006275,0.017664,0.005043,-0.009831,0.003254,0.004275,0.006275,0.017664,0.005043,-13.814827,17.782226,-8.572498,0.781126,-3.235088,6.505570,
-0.008106,-0.001579,0.004289,0.006277,0.017707,0.005062,-0.009924,0.003274,0.004289,0.006277,0.017707,0.005062,-13.859080,18.467871,-8.620562,0.826637,-3.234935,6.429455,
-0.008121,-0.001581,0.004303,0.006279,0.017750,0.005081,-0.010002,0.003302,0.004303,0.006279,0.017750,0.005081,-13.926953,18.692567,-8.341620,0.809309,-3.229644,6.419411,
-0.008136,-0.001584,0.004316,0.006280,0.017793,0.005101,-0.010066,0.003337,0.004316,0.006280,0.017793,0.005101,-13.956452,18.905451,-8.206005,0.760582,-3.248747,6.469226,
-0.008150,-0.001586,0.004330,0.006282,0.017835,0.005120,-0.010120,0.003377,0.004330,0.006282,0.017835,0.005120,-13.956452,18.905451,-8.206005,0.760582,-3.248747,6.469226,
-0.008165,-0.001588,0.004343,0.006283,0.017878,0.005139,-0.010164,0.003420,0.004343,0.006283,0.017878,0.005139,-13.981091,19.698518,-7.862474,0.834054,-3.195283,6.412833,
-0.008179,-0.001591,0.004357,0.006285,0.017921,0.005158,-0.010199,0.003466,0.004357,0.006285,0.017921,0.005158,-13.811541,20.224607,-7.745840,0.827056,-3.170176,6.370786,
-0.008194,-0.001593,0.004370,0.006286,0.017963,0.005177,-0.010226,0.003515,0.004370,0.006286,0.017963,0.005177,-13.475961,20.972942,-7.522848,0.877926,-3.080533,6.261192,
-0.008209,-0.001596,0.004384,0.006288,0.018006,0.005196,-0.010246,0.003568,0.004384,0.006288,0.018006,0.005196,-12.977129,21.627048,-7.168368,0.842218,-2.979436,6.158175,
