Time,deltaX [m],deltaY [m],deltaZ [m],deltaRoll [rad],deltaPitch [rad],deltaYaw [rad]
9.451601028,0.024155531678733265,0.006208238717804008,0.00038823526954582155,3.215284786769e-07,0.0001980531150786696,-0.002171976979486231
9.651573896,0.030390406631981615,-0.01708131691058372,0.006551951668761031,-0.0224894036094216,0.01933698564857994,0.11385950592480124
9.851627826,0.02818246601563768,0.005893236288840095,-0.003991233639692606,9.809993506494709e-05,-0.02003204883855705,-0.00018468455325811994
10.0516119,0.022954961982821976,0.011030772371388624,-0.0007379914167436124,0.004652152420875333,-0.004497321069910018,-0.025470876308530583
10.253154039,0.023294545192042503,0.01271071513548038,-0.0013137420519354417,0.004780241302880159,-0.007370629835731461,-0.025502866270474215
10.451524973,0.02347349896028102,0.012891263597116221,-0.0014584269520826318,0.004521929868136964,-0.0026454293261456204,-0.02605417631563887
10.651670933,0.014662679214824961,0.006657269811186862,-2.435342066151543e-05,0.004520981088053962,-0.009477321424986947,-0.022236845113328397
10.851852894,0.020015641927384396,0.013513304261949837,-0.001959634645523437,0.004725174987694291,-0.009579343836861612,-0.024336867451500384
11.05172801,0.021155445733260527,0.01302254537161779,-0.001845157670146146,0.006217908409474989,-0.010028656807050182,-0.03242109841886058
11.297181845,0.01349508206353441,0.008317333291360555,-0.0011415056302472625,0.003965626141882213,-0.007799860060882244,-0.019813652098277595
11.451757908,0.005613506857554442,0.008511707634316322,-0.0029678483970023216,0.0017885128102830509,0.0005545113974065347,-0.011397762375628812
11.652885914,-0.00031781770700949367,0.00025809920904349895,-0.00010231761962047876,0.0004176432667234028,0.00048028964416980854,-0.0019718078174868047
11.891561985,0,0,0,0,0,0
11.901661873,0,0,0,0,0,0
11.911790848,0,0,0,0,0,0
11.921885013,0,0,0,0,0,0
11.932157993,0,0,0,0,0,0
